2428, 39555169, 1, 0
2459, 70024687, 1, 0
2640, 212110214, 1, 0
2778, 319208190, 1, 0
2778, 137474046, 1, 0
3011, 99455291, 1, 0
3537, 105623488, 1, 0
4030, 167643234, 1, 0
4549, 108618328, 1, 0
5001, 114835387, 1, 0
5608, 183610686, 1, 0
6069, 87354069, 1, 0
6512, 122562225, 1, 0
7130, 145612354, 1, 0
7575, 127043346, 1, 0
8032, 79284390, 1, 0
8542, 87146336, 1, 0
9033, 161959464, 1, 0
9508, 100591068, 1, 0
10142, 123306447, 1, 0
10504, 126665878, 1, 0
11028, 138797497, 1, 0
11502, 116606141, 1, 0
12024, 128939814, 1, 0
12723, 120281043, 1, 0
13087, 154587661, 1, 0
13581, 215680430, 1, 0
14010, 74770396, 1, 0
14548, 150422680, 1, 0
15001, 80061056, 1, 0
15527, 89158258, 1, 0
16039, 115361403, 1, 0
16624, 273443693, 1, 0
17008, 123598827, 1, 0
17527, 85323030, 1, 0
18037, 179729713, 1, 0
18569, 103994246, 1, 0
19038, 144277763, 1, 0
19517, 161375724, 1, 0
20009, 74775173, 1, 0
20700, 290203524, 1, 0
21059, 145215924, 1, 0
21517, 187578020, 1, 0
22221, 99329969, 1, 0
22535, 148568767, 1, 0
23058, 200827482, 1, 0
23527, 132375992, 1, 0
24201, 121416578, 1, 0
24506, 164604521, 1, 0
25342, 146865743, 1, 0
25779, 117885190, 1, 0
26253, 135313448, 1, 0
26596, 178563587, 1, 0
27026, 105395052, 1, 0
27687, 135333644, 1, 0
28056, 167747466, 1, 0
28502, 105420535, 1, 0
29061, 120694119, 1, 0
29704, 133040295, 1, 0
30004, 84681051, 1, 0
30619, 243377430, 1, 0
31011, 98418482, 1, 0
31510, 166439101, 1, 0
32223, 103610630, 1, 0
32513, 126146779, 1, 0
33023, 184100960, 1, 0
33612, 104308454, 1, 0
34041, 181096032, 1, 0
34538, 73225565, 1, 0
35028, 243412053, 1, 0
35788, 192794445, 1, 0
36006, 102988955, 1, 0
36707, 105661309, 1, 0
37003, 123498259, 1, 0
37500, 72409166, 1, 0
38153, 78779955, 1, 0
38501, 139687474, 1, 0
39018, 115318156, 1, 0
39505, 107055010, 1, 0
40021, 100772948, 1, 0
40533, 180493581, 1, 0
41108, 130793928, 1, 0
41542, 219133715, 1, 0
42011, 107409170, 1, 0
42598, 180874356, 1, 0
43218, 116850607, 1, 0
43683, 210055570, 1, 0
44084, 156763895, 1, 0
44772, 128586303, 1, 0
45031, 142972686, 1, 0
45588, 135500184, 1, 0
46010, 92845989, 1, 0
46556, 95258660, 1, 0
47223, 146524298, 1, 0
47590, 112135269, 1, 0
48117, 120058447, 1, 0
48511, 101567696, 1, 0
49012, 111443447, 1, 0
49584, 140596530, 1, 0
50034, 78252178, 1, 0
50519, 90200849, 1, 0
51111, 97370368, 1, 0
51594, 123968104, 1, 0
52041, 75001536, 1, 0
52532, 116528963, 1, 0
53038, 256962216, 1, 0
53602, 138813961, 1, 0
54259, 132058514, 1, 0
54514, 153336231, 1, 0
55000, 100259523, 1, 0
55514, 102096901, 1, 0
56029, 141100235, 1, 0
56502, 128499380, 1, 0
57045, 188449872, 1, 0
57513, 130732512, 1, 0
58147, 100889010, 1, 0
58636, 152024290, 1, 0
59084, 98630194, 1, 0
59513, 100993582, 1, 0
60088, 108004042, 1, 0
60088, 89446151, 1, 0
