506, 43535017, 1, 0
1079, 48940392, 1, 0
1511, 54567342, 1, 0
2033, 49477150, 1, 0
2569, 51769234, 1, 0
3012, 45153222, 1, 0
3556, 45274835, 1, 0
4109, 53324445, 1, 0
4516, 50067539, 1, 0
5024, 51107417, 1, 0
5593, 53925419, 1, 0
6002, 51686790, 1, 0
6537, 47616602, 1, 0
7044, 47426424, 1, 0
7569, 47546926, 1, 0
8024, 46820397, 1, 0
8557, 62763649, 1, 0
9005, 56268964, 1, 0
9556, 55141527, 1, 0
10089, 52915068, 1, 0
10532, 49970903, 1, 0
11079, 54504252, 1, 0
11572, 48720135, 1, 0
12036, 44898742, 1, 0
12562, 55061876, 1, 0
13063, 51021758, 1, 0
13531, 49166865, 1, 0
14038, 47685188, 1, 0
14544, 47839205, 1, 0
15077, 51592874, 1, 0
15591, 45640410, 1, 0
16015, 51890897, 1, 0
16515, 46973268, 1, 0
17048, 47998336, 1, 0
17607, 53078056, 1, 0
18002, 48893510, 1, 0
18587, 51122698, 1, 0
19003, 50371318, 1, 0
19576, 44342205, 1, 0
20007, 48058639, 1, 0
20514, 50390517, 1, 0
21060, 44302703, 1, 0
21578, 48600541, 1, 0
22071, 46179772, 1, 0
22604, 51792405, 1, 0
23011, 48328593, 1, 0
23527, 52576896, 1, 0
24025, 41629119, 1, 0
24517, 45819346, 1, 0
25021, 52984006, 1, 0
25544, 49757652, 1, 0
26016, 47411726, 1, 0
26583, 51566767, 1, 0
27061, 51271999, 1, 0
27520, 76618457, 1, 0
28042, 53380292, 1, 0
28585, 52983859, 1, 0
29071, 47806855, 1, 0
29586, 45529495, 1, 0
30010, 50821076, 1, 0
30530, 51250657, 1, 0
31053, 52037909, 1, 0
31581, 51488311, 1, 0
32055, 45591257, 1, 0
32561, 48018429, 1, 0
33077, 49700971, 1, 0
33521, 50632904, 1, 0
34039, 49871768, 1, 0
34514, 48677864, 1, 0
35027, 48241145, 1, 0
35521, 49017067, 1, 0
36013, 49090512, 1, 0
36511, 48937833, 1, 0
37038, 46437292, 1, 0
37589, 45840322, 1, 0
38011, 48964923, 1, 0
38548, 46978717, 1, 0
39051, 47623677, 1, 0
39541, 52325337, 1, 0
40083, 50321537, 1, 0
40586, 47994040, 1, 0
41016, 45619401, 1, 0
41521, 50148096, 1, 0
42032, 51497954, 1, 0
42530, 47022471, 1, 0
43029, 51977588, 1, 0
43546, 47917851, 1, 0
44069, 45604913, 1, 0
44576, 47128722, 1, 0
45096, 48853164, 1, 0
45500, 49786445, 1, 0
46009, 48940388, 1, 0
46501, 48898691, 1, 0
47084, 49708994, 1, 0
47559, 42718373, 1, 0
48066, 41491253, 1, 0
48508, 47885867, 1, 0
49043, 52963958, 1, 0
49547, 45087350, 1, 0
50070, 48172550, 1, 0
50527, 46390295, 1, 0
51038, 47294383, 1, 0
51540, 49949946, 1, 0
52027, 39465576, 1, 0
52530, 46678952, 1, 0
53073, 39101494, 1, 0
53552, 49122940, 1, 0
54094, 45999244, 1, 0
54500, 52212073, 1, 0
55011, 51982316, 1, 0
55526, 49351454, 1, 0
56067, 51235877, 1, 0
56501, 49312779, 1, 0
57020, 51698292, 1, 0
57533, 52070886, 1, 0
58052, 41369698, 1, 0
58521, 42606749, 1, 0
59018, 47565964, 1, 0
59500, 55272622, 1, 0
60001, 45774599, 1, 0
60020, 121967119, 1, 0
