572, 143343560, 1, 0
1008, 126006854, 1, 0
1503, 207975058, 1, 0
3613, 303250239, 1, 0
3613, 2063624851, 1, 0
3613, 2063609276, 1, 0
3613, 2063616470, 1, 0
4122, 923020059, 1, 0
4517, 362818418, 1, 0
5045, 201246984, 1, 0
5511, 138272760, 1, 0
6005, 173038288, 1, 0
8013, 642704268, 1, 0
8035, 2170845468, 1, 0
8035, 2170914751, 1, 0
8035, 2170780795, 1, 0
8531, 754975209, 1, 0
9003, 154242314, 1, 0
9567, 380854898, 1, 0
10002, 174239184, 1, 0
10530, 219622615, 1, 0
11022, 204581273, 1, 0
11511, 145876658, 1, 0
12005, 181276216, 1, 0
12508, 256838461, 1, 0
14427, 261334216, 1, 0
14427, 1903615676, 1, 0
14427, 1899585485, 1, 0
14517, 2035223308, 1, 0
15032, 655547901, 1, 0
15570, 158040933, 1, 0
16001, 143051509, 1, 0
16509, 176599695, 1, 0
17001, 149969871, 1, 0
17534, 210719840, 1, 0
18020, 154478808, 1, 0
18511, 171655021, 1, 0
20749, 296707734, 1, 0
20749, 1908401341, 1, 0
20749, 1908369563, 1, 0
20756, 1889633661, 1, 0
21041, 1370914540, 1, 0
21535, 336643698, 1, 0
22001, 271868914, 1, 0
22533, 150339467, 1, 0
25134, 409264896, 1, 0
25134, 2555771932, 1, 0
25167, 2589125614, 1, 0
25167, 2548751626, 1, 0
25216, 2619255005, 1, 0
25564, 1391106554, 1, 0
27547, 257150982, 1, 0
27547, 1924059337, 1, 0
27547, 1924117585, 1, 0
27548, 1924059966, 1, 0
28578, 2102634525, 1, 0
28578, 2814866890, 1, 0
29005, 1276990685, 1, 0
31228, 837749357, 1, 0
31228, 5664210163, 1, 0
31229, 2504842550, 1, 0
31229, 2505925579, 1, 0
31791, 5812399444, 1, 0
32000, 1941483934, 1, 0
35091, 363577035, 1, 0
35092, 2815308218, 1, 0
35092, 2802900076, 1, 0
35092, 2815400688, 1, 0
35188, 2911442720, 1, 0
35188, 2898970463, 1, 0
35513, 3063962126, 1, 0
38033, 1681315127, 1, 0
38033, 2640968380, 1, 0
38033, 2640968869, 1, 0
38033, 2641064831, 1, 0
38034, 2641605123, 1, 0
40979, 3333025223, 1, 0
40979, 5887556791, 1, 0
40979, 5466231355, 1, 0
40979, 5466288555, 1, 0
42449, 6935996121, 1, 0
42474, 7382077986, 1, 0
42474, 6960879313, 1, 0
42474, 6960859269, 1, 0
42534, 6957182067, 1, 0
43014, 1316313046, 1, 0
43592, 173653666, 1, 0
46080, 239163526, 1, 0
46080, 2281329350, 1, 0
46080, 2244290912, 1, 0
46374, 2547035695, 1, 0
46390, 2563726505, 1, 0
46503, 1882964127, 1, 0
47016, 511272800, 1, 0
47503, 211697070, 1, 0
48009, 221363857, 1, 0
50733, 162512638, 1, 0
50733, 2450874514, 1, 0
50733, 2450913695, 1, 0
50733, 2441938112, 1, 0
50735, 2443562620, 1, 0
51036, 1388083233, 1, 0
51501, 260702546, 1, 0
52022, 251079663, 1, 0
54492, 287833143, 1, 0
54492, 2412773929, 1, 0
54492, 2412830710, 1, 0
54492, 2395992186, 1, 0
54552, 2455558700, 1, 0
55000, 797898841, 1, 0
55530, 112279085, 1, 0
56037, 169881535, 1, 0
56503, 187850106, 1, 0
57003, 136467958, 1, 0
57512, 175225684, 1, 0
59698, 269112991, 1, 0
59698, 2105472631, 1, 0
59698, 2405034747, 1, 0
59725, 2396208065, 1, 0
60017, 1024287843, 1, 0
60083, 161145931, 1, 0
