578, 5996670, 1, 0
1122, 7327487, 1, 0
1632, 9345058, 1, 0
2008, 10541288, 1, 0
2643, 6486421, 1, 0
3044, 10069130, 1, 0
3603, 7380270, 1, 0
4020, 7565737, 1, 0
4627, 10274455, 1, 0
5066, 5676713, 1, 0
5630, 8708343, 1, 0
6001, 9561213, 1, 0
6574, 10513886, 1, 0
7164, 8724030, 1, 0
7519, 9898076, 1, 0
8090, 8164721, 1, 0
8629, 8064426, 1, 0
9001, 9913910, 1, 0
9565, 9783099, 1, 0
10086, 8661811, 1, 0
10664, 9593195, 1, 0
11117, 6108164, 1, 0
11507, 5250864, 1, 0
12031, 10296522, 1, 0
12573, 8443703, 1, 0
13127, 5933624, 1, 0
13665, 8068574, 1, 0
14041, 8059304, 1, 0
14574, 9912397, 1, 0
15186, 8475155, 1, 0
15557, 6164455, 1, 0
16143, 7316120, 1, 0
16632, 11275355, 1, 0
17014, 9152106, 1, 0
17607, 6232432, 1, 0
18002, 5424273, 1, 0
18524, 16505110, 1, 0
19071, 8794031, 1, 0
19626, 6216605, 1, 0
20052, 7688328, 1, 0
20611, 10374195, 1, 0
21160, 10880433, 1, 0
21553, 6985463, 1, 0
22118, 6375189, 1, 0
22635, 7764482, 1, 0
23036, 6991401, 1, 0
23605, 10561842, 1, 0
24108, 9911323, 1, 0
24637, 9966699, 1, 0
25003, 11619183, 1, 0
25533, 11749623, 1, 0
26085, 8015199, 1, 0
26656, 6787726, 1, 0
27006, 9813148, 1, 0
27562, 10348244, 1, 0
28104, 9395353, 1, 0
28507, 7279191, 1, 0
29048, 13312508, 1, 0
29571, 8509483, 1, 0
30155, 10625257, 1, 0
30516, 6880305, 1, 0
31074, 10440957, 1, 0
31637, 7620887, 1, 0
32195, 9724321, 1, 0
32560, 6462377, 1, 0
33160, 10220543, 1, 0
33526, 9397457, 1, 0
34153, 9785751, 1, 0
34506, 8774430, 1, 0
35106, 8142608, 1, 0
35611, 9720566, 1, 0
36001, 6685782, 1, 0
36690, 9603307, 1, 0
37030, 8065235, 1, 0
37611, 6464280, 1, 0
38021, 6444887, 1, 0
38608, 5542095, 1, 0
39021, 7339074, 1, 0
39648, 6783109, 1, 0
40030, 10751132, 1, 0
40550, 8787726, 1, 0
41057, 9082916, 1, 0
41634, 10860641, 1, 0
42028, 7141194, 1, 0
42581, 9791255, 1, 0
43167, 5990072, 1, 0
43559, 6850962, 1, 0
44157, 11099550, 1, 0
44538, 6590672, 1, 0
45079, 10091356, 1, 0
45625, 8056814, 1, 0
46012, 6933821, 1, 0
46596, 8829205, 1, 0
47143, 10017213, 1, 0
47525, 10240739, 1, 0
48110, 11029959, 1, 0
48504, 7447478, 1, 0
49086, 7636847, 1, 0
49695, 6542367, 1, 0
50092, 11190238, 1, 0
50630, 9306307, 1, 0
51012, 5920146, 1, 0
51642, 6505866, 1, 0
52011, 7219585, 1, 0
52600, 10022713, 1, 0
53146, 7376215, 1, 0
53564, 6320511, 1, 0
54188, 8464444, 1, 0
54548, 6865994, 1, 0
55120, 6455621, 1, 0
55514, 10624694, 1, 0
56092, 10192082, 1, 0
56660, 9116507, 1, 0
57056, 8308855, 1, 0
57596, 6578372, 1, 0
58177, 8371814, 1, 0
58566, 7061495, 1, 0
59171, 8312451, 1, 0
59518, 6863850, 1, 0
60019, 5431153, 1, 0
