513, 69528299, 1, 0
1013, 84886835, 1, 0
1545, 64917211, 1, 0
2019, 79500249, 1, 0
2507, 68549226, 1, 0
3018, 56873025, 1, 0
3518, 71965332, 1, 0
4005, 71583995, 1, 0
4511, 77029718, 1, 0
5055, 67483909, 1, 0
5501, 88886324, 1, 0
6011, 61678435, 1, 0
6577, 62711891, 1, 0
7014, 105983406, 1, 0
7513, 71113753, 1, 0
8035, 88535663, 1, 0
8552, 65812333, 1, 0
9043, 67186710, 1, 0
9513, 54916165, 1, 0
10052, 74772595, 1, 0
10542, 72304611, 1, 0
11052, 72204936, 1, 0
11566, 83699017, 1, 0
12006, 73101032, 1, 0
12542, 64985448, 1, 0
13052, 85056045, 1, 0
13569, 83319323, 1, 0
14061, 86762669, 1, 0
14531, 67324686, 1, 0
15058, 85878530, 1, 0
15503, 87749579, 1, 0
16037, 62063025, 1, 0
16550, 86011548, 1, 0
17028, 78781339, 1, 0
17517, 66752880, 1, 0
18009, 62018563, 1, 0
18576, 59830558, 1, 0
19070, 81777684, 1, 0
19502, 84457935, 1, 0
20038, 65279362, 1, 0
20566, 90724134, 1, 0
21000, 82161068, 1, 0
21525, 67196949, 1, 0
22065, 80429536, 1, 0
22584, 52672999, 1, 0
23009, 68858037, 1, 0
23575, 79045729, 1, 0
24002, 86869692, 1, 0
24562, 63902097, 1, 0
25016, 88133171, 1, 0
25504, 75179189, 1, 0
26070, 51383515, 1, 0
26553, 61287230, 1, 0
27053, 100686071, 1, 0
27555, 84280937, 1, 0
28068, 72066369, 1, 0
28564, 60219143, 1, 0
29018, 76885993, 1, 0
29500, 75034116, 1, 0
30033, 88564913, 1, 0
30512, 68587310, 1, 0
31061, 65351664, 1, 0
31504, 74645132, 1, 0
32034, 84804472, 1, 0
32528, 60028262, 1, 0
33066, 74945398, 1, 0
33502, 71292167, 1, 0
34008, 80129380, 1, 0
34504, 76547391, 1, 0
35013, 80863731, 1, 0
35519, 76502459, 1, 0
36055, 70186200, 1, 0
36567, 65126398, 1, 0
37011, 78324328, 1, 0
37560, 88205000, 1, 0
38001, 47155130, 1, 0
38514, 74106970, 1, 0
39063, 86240836, 1, 0
39510, 75125014, 1, 0
40038, 73143090, 1, 0
40540, 74260507, 1, 0
41042, 73046900, 1, 0
41532, 89192603, 1, 0
42006, 55561004, 1, 0
42513, 65986774, 1, 0
43010, 75501471, 1, 0
43564, 60632450, 1, 0
44016, 76264684, 1, 0
44516, 63479739, 1, 0
45077, 61560268, 1, 0
45502, 86311913, 1, 0
46021, 86972764, 1, 0
46576, 66466320, 1, 0
47009, 73715504, 1, 0
47571, 70395334, 1, 0
48006, 72250377, 1, 0
48506, 99257543, 1, 0
49009, 70528056, 1, 0
49552, 75931786, 1, 0
50008, 90236679, 1, 0
50501, 66033931, 1, 0
51038, 76239188, 1, 0
51512, 63213345, 1, 0
52042, 71127649, 1, 0
52514, 66416439, 1, 0
53058, 88390161, 1, 0
53513, 64760458, 1, 0
54051, 72052753, 1, 0
54596, 53654147, 1, 0
55001, 103198748, 1, 0
55540, 66634556, 1, 0
56006, 90238616, 1, 0
56534, 65335437, 1, 0
57065, 73330031, 1, 0
57542, 72932201, 1, 0
58006, 69231095, 1, 0
58556, 68646713, 1, 0
59002, 75026618, 1, 0
59566, 87287296, 1, 0
60014, 74307297, 1, 0
60024, 27522375, 1, 0
